,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
train,2759,2,2,2,0,0,0,1,2,2,0,0,0,2175,2137,1,0,344,0,4,38,3,2,8,0
train,2760,1,1,2,0,1,0,1,12,0,61,4,3,2185,2126,1,0,221,0,4,257,6,10,44,1
train,2761,5,2,3,0,0,0,1,16,1,312,1,1,637,634,1,0,337,0,1,184,2,7,32,2
train,2762,5,1,1,0,0,0,2,24,3,287,2,1,890,914,2,0,490,0,1,105,2,4,20,3
train,2763,10,1,1,0,1,0,2,1,1,0,0,0,3559,3558,2,0,415,0,6,112,3,5,21,0
train,2764,1,2,3,0,0,0,1,25,0,242,1,1,2548,2465,0,0,93,0,4,9,1,0,3,3
train,2765,2,2,2,0,1,0,1,15,0,121,3,1,3556,3532,1,0,278,0,6,232,6,9,40,2
train,2766,1,1,1,0,0,0,1,27,0,0,0,0,582,550,2,0,88,0,1,11,3,0,3,3
train,2767,1,1,2,0,1,0,1,12,0,0,0,0,2839,2824,0,0,388,0,5,94,4,4,18,1
train,2768,5,1,2,0,0,0,2,28,1,0,0,0,877,845,2,0,170,0,1,167,4,6,29,4
train,2769,4,1,2,0,0,0,1,30,1,0,0,0,2005,1942,1,0,61,0,3,169,6,6,29,4
train,2770,8,1,2,0,1,0,1,16,0,0,0,0,2458,2423,0,0,301,0,4,74,6,3,14,2
train,2771,5,2,3,0,0,0,1,18,0,0,0,0,2654,2661,1,0,566,0,5,263,5,10,45,2
train,2772,7,1,1,0,1,0,1,17,0,0,0,0,4331,4338,0,0,546,0,8,156,0,6,28,3
train,2773,8,2,2,0,0,0,0,4,0,0,0,0,4359,4319,1,0,128,0,8,115,6,5,21,0
train,2774,2,1,2,0,0,0,1,16,0,0,0,0,3457,3427,1,0,255,0,6,155,6,6,27,2
train,2775,5,1,3,0,0,0,1,24,6,0,0,0,2362,2367,1,0,609,0,4,191,3,7,33,3
train,2776,10,0,2,0,0,0,1,12,0,26,2,1,4444,4417,1,0,237,0,8,229,3,9,40,2
train,2777,10,1,2,0,0,0,1,21,7,0,0,0,1267,1223,1,1,58,0,2,189,0,7,33,3
train,2778,10,1,2,0,1,0,1,17,0,77,2,1,948,907,1,0,122,0,1,262,4,10,45,2
train,2779,10,2,2,0,1,1,0,28,2,0,0,0,1560,1526,1,0,159,0,3,109,6,4,20,3
train,2780,1,2,2,0,1,1,1,0,1,0,0,0,4166,4262,2,0,948,1,8,111,2,5,21,0
train,2781,3,1,1,0,1,0,0,7,2,0,0,0,175,141,2,0,139,0,0,89,6,4,17,0
train,2782,5,2,3,0,0,0,1,28,1,0,0,0,4418,4375,1,0,90,0,8,195,0,7,34,4
train,2783,10,1,2,0,1,0,1,24,12,0,0,0,3759,3710,0,0,94,0,7,191,3,7,33,3
train,2784,10,1,2,0,0,0,1,14,1,304,3,1,774,750,2,0,154,0,1,72,4,3,14,2
train,2785,4,1,1,0,1,0,0,19,2,0,0,0,692,666,2,0,137,0,1,100,4,4,19,2
train,2786,5,1,3,0,1,0,1,3,2,1,2,3,121,88,1,0,148,0,0,172,3,7,30,0
train,2787,2,1,2,0,0,0,0,24,0,0,0,0,4277,4213,2,0,38,0,8,133,5,5,24,3
train,2788,9,2,2,0,0,0,1,12,1,0,0,0,1812,1814,0,0,487,0,3,181,5,7,31,1
train,2789,5,1,2,0,0,0,1,15,0,0,0,0,4301,4292,2,0,448,0,8,154,5,6,27,2
train,2790,10,1,2,0,0,0,1,18,7,0,0,0,3397,3511,2,0,999,1,6,186,4,7,32,2
train,2791,5,1,3,0,0,0,1,17,0,0,0,0,3821,3784,1,0,186,0,7,262,4,10,45,2
train,2792,11,1,2,0,1,0,0,2,0,0,0,0,2935,2891,0,0,98,0,5,113,4,5,21,0
train,2793,5,1,3,0,0,0,1,19,1,157,5,2,691,691,1,0,286,0,1,100,4,4,19,2
train,2794,5,1,3,0,0,1,0,19,1,0,0,0,3536,3627,2,0,925,1,6,129,0,5,24,3
train,2795,6,1,2,0,0,0,2,11,0,138,3,3,674,714,2,0,552,0,1,150,1,6,27,2
train,2796,1,1,2,0,1,1,1,7,1,0,0,0,400,366,0,0,184,0,0,176,0,7,31,1
train,2797,1,2,2,0,1,0,1,17,1,284,1,1,1085,1043,2,0,121,0,2,98,2,4,19,2
train,2798,11,1,2,0,0,0,1,7,0,140,3,3,1215,1198,2,0,241,0,2,203,3,8,35,1
train,2799,5,1,3,0,0,0,1,10,0,20,5,3,836,804,1,0,86,0,1,206,6,8,35,1
train,2800,2,0,1,0,0,1,1,28,6,0,0,0,4174,4115,1,0,99,0,8,167,4,6,29,4
train,2801,7,1,3,0,1,0,0,8,1,0,0,0,3119,3088,0,0,257,0,6,90,0,4,18,1
train,2802,1,2,2,0,1,1,0,2,1,0,0,0,2473,2430,1,0,272,0,4,141,6,6,25,0
train,2803,4,2,2,0,0,0,2,20,0,0,0,0,2303,2259,1,0,265,0,4,265,0,10,46,3
train,2804,2,1,2,0,1,0,1,9,0,0,0,0,2168,2159,1,0,493,0,4,178,2,7,31,1
train,2805,2,1,1,0,0,0,1,4,0,0,0,0,4196,4155,2,0,220,0,8,86,3,4,17,0
train,2806,2,1,1,0,1,1,1,19,1,0,0,0,2843,2863,1,0,620,0,5,264,6,10,45,2
train,2807,5,1,3,0,0,0,1,6,2,0,0,0,3546,3539,2,0,395,0,6,175,6,7,30,0
train,2808,7,1,2,0,1,0,1,3,4,0,0,0,3956,3930,1,0,276,0,7,17,3,1,4,0
train,2809,2,1,2,0,1,0,0,18,1,0,0,0,3869,3828,1,0,206,0,7,99,3,4,19,2
train,2810,5,0,3,0,0,0,1,21,1,0,0,0,84,58,0,0,204,0,0,189,0,7,33,3
train,2811,9,2,3,0,0,0,1,4,2,0,0,0,4502,4454,0,0,77,0,8,40,5,2,8,0
train,2812,11,1,2,0,1,0,0,22,1,0,0,0,258,288,1,0,529,0,0,103,0,4,20,3
train,2813,5,0,3,0,1,0,1,28,0,93,3,1,2923,2877,0,0,126,0,5,12,4,0,3,3
train,2814,2,1,1,0,1,0,0,3,0,0,0,0,3619,3686,1,0,833,1,7,114,5,5,21,0
train,2815,2,1,2,0,1,0,1,3,0,0,0,0,4364,4415,1,0,797,1,8,17,3,1,4,0
train,2816,11,1,1,0,1,0,1,24,0,0,0,0,4474,4625,2,0,1104,3,8,163,0,6,29,4
train,2817,5,2,3,0,1,0,1,8,0,0,0,0,1238,1210,0,0,129,0,2,147,5,6,26,1
train,2818,4,1,1,0,0,0,1,14,1,138,1,3,2074,2029,2,0,245,0,4,153,4,6,27,2
train,2819,11,2,1,0,0,0,1,25,0,0,0,0,3214,3158,0,0,98,0,6,106,3,4,20,3
train,2820,2,1,2,0,0,0,1,10,0,59,3,3,1384,1366,2,0,284,0,2,255,4,10,44,1
train,2821,10,2,2,0,0,0,0,3,0,0,0,0,1715,1642,0,0,0,0,3,222,1,9,39,1
train,2822,10,2,2,0,1,1,1,5,0,0,0,0,2240,2229,0,0,519,0,4,87,4,4,17,0
train,2823,8,1,2,0,1,0,0,25,0,0,0,0,2875,2829,1,0,98,0,5,106,3,4,20,3
train,2824,2,1,2,0,0,0,1,1,0,0,0,0,1119,1082,1,0,164,0,2,112,3,5,21,0
train,2825,2,1,1,0,1,0,0,8,2,0,0,0,13,12,1,0,204,0,0,90,0,4,18,1
train,2826,4,1,2,0,0,0,0,16,0,0,0,0,969,926,1,0,74,0,1,126,4,5,23,2
train,2827,5,2,3,0,1,0,1,10,1,343,2,1,1113,1107,0,0,377,0,2,227,1,9,40,2
train,2828,5,1,3,0,1,1,1,20,3,0,0,0,507,471,1,0,78,0,0,265,0,10,46,3
train,2829,1,2,3,0,0,1,0,30,0,0,0,0,1339,1294,1,0,29,0,2,196,2,7,34,4
train,2830,2,1,1,0,1,0,0,13,1,0,0,0,3150,3102,1,0,192,0,6,95,5,4,18,1
train,2831,5,1,3,0,1,0,0,4,1,0,0,0,2558,2606,1,0,784,1,4,86,3,4,17,0
train,2832,2,1,1,0,1,0,0,6,2,0,0,0,2534,2491,1,0,321,0,4,88,5,4,17,0
train,2833,7,1,2,0,1,0,1,7,0,0,0,0,211,182,1,0,126,0,0,89,6,4,17,0
train,2834,5,2,3,0,0,0,0,5,1,0,0,0,754,713,2,0,44,0,1,116,0,5,22,1
train,2835,11,0,3,0,0,0,1,30,1,0,0,0,1734,1750,2,0,558,0,3,169,6,6,29,4
train,2836,1,2,2,0,0,0,1,11,0,59,4,3,1975,1930,1,0,237,0,3,228,2,9,40,2
train,2837,1,2,2,0,0,0,1,16,0,0,0,0,2021,1973,1,0,219,0,3,261,3,10,45,2
train,2838,8,0,2,0,1,0,1,6,0,0,0,0,3174,3130,0,0,235,0,6,88,5,4,17,0
train,2839,7,2,3,0,0,0,0,17,0,0,0,0,374,391,1,0,446,0,0,127,5,5,23,2
train,2840,2,1,2,0,1,0,1,16,0,0,0,0,990,960,2,0,145,0,1,74,6,3,14,2
train,2841,5,1,3,0,0,0,1,7,3,0,0,0,427,554,1,0,970,1,0,176,0,7,31,1
train,2842,0,2,0,0,0,0,1,10,0,178,1,3,635,643,0,0,443,0,1,227,1,9,40,2
train,2843,2,2,2,0,1,0,1,17,1,0,0,0,2944,2990,0,0,617,0,5,98,2,4,19,2
train,2844,5,2,3,0,1,0,1,26,2,0,0,0,2563,2470,1,0,32,0,4,193,5,7,33,3
train,2845,10,1,2,0,0,0,1,0,0,0,0,0,3942,3990,2,0,733,1,7,111,2,5,21,0
train,2846,5,2,3,0,0,0,1,22,1,59,4,3,3228,3223,0,0,403,0,6,214,4,8,37,3
train,2847,8,1,2,0,0,0,1,20,0,0,0,0,2196,2240,1,0,813,1,4,265,0,10,46,3
train,2848,2,0,2,0,1,0,0,25,1,0,0,0,830,877,1,0,620,0,1,106,3,4,20,3
train,2849,8,2,2,0,0,1,1,7,1,0,0,0,4491,4513,0,0,590,0,8,146,4,6,26,1
train,2850,2,1,1,0,1,0,2,18,0,131,1,2,145,186,1,0,603,0,0,263,5,10,45,2
train,2851,5,2,2,0,1,0,1,7,0,238,1,1,2154,2072,0,0,45,0,4,89,6,4,17,0
train,2852,8,1,2,0,0,0,2,6,1,335,2,1,3190,3177,2,0,392,0,6,145,3,6,26,1
train,2853,2,1,2,0,0,0,1,22,0,0,0,0,743,701,2,0,54,0,1,161,5,6,28,3
train,2854,5,1,3,0,1,0,1,10,3,0,0,0,1361,1326,0,0,99,0,2,179,3,7,31,1
train,2855,10,1,3,0,0,0,1,27,4,159,2,3,252,229,2,0,129,0,0,11,3,0,3,3
train,2856,10,1,2,0,1,0,1,17,2,131,2,1,4427,4472,1,0,685,1,8,262,4,10,45,2
train,2857,5,1,2,0,0,1,1,30,15,0,0,0,1826,1742,1,0,1,0,3,169,6,6,29,4
train,2858,10,1,2,0,0,0,1,12,1,0,0,0,2514,2714,1,0,1093,2,4,181,5,7,31,1
train,2859,1,1,1,0,1,0,0,27,1,0,0,0,1595,1552,0,0,120,0,3,108,5,4,20,3
train,2860,11,1,3,0,1,0,1,29,0,0,0,0,3984,4033,1,0,770,1,7,84,5,3,16,4
train,2861,10,1,2,0,1,0,1,18,0,0,0,0,3553,3502,1,0,96,0,6,263,5,10,45,2
train,2862,4,1,1,0,0,0,1,29,0,153,1,1,3050,3009,1,0,170,0,5,246,6,9,42,4
train,2863,7,2,3,0,0,0,1,19,0,0,0,0,4430,4435,1,0,466,0,8,187,5,7,32,2
train,2864,1,1,2,0,1,0,2,5,0,0,0,0,2131,2081,0,0,211,0,4,65,2,3,13,1
train,2865,2,1,1,0,1,1,1,17,3,0,0,0,3178,3118,2,0,150,0,6,185,3,7,32,2
train,2866,4,1,2,0,1,0,1,4,1,157,1,2,4067,4085,1,0,590,0,7,18,4,1,4,0
train,2867,2,1,2,0,1,0,1,9,0,69,1,3,1492,1452,1,0,153,0,2,178,2,7,31,1
train,2868,5,1,2,0,1,0,0,11,1,0,0,0,3452,3468,1,0,561,0,6,121,6,5,22,1
train,2869,8,2,2,0,0,0,1,29,1,0,0,0,3337,3334,0,0,455,0,6,13,5,0,3,3
train,2870,8,2,3,0,1,0,1,23,0,0,0,0,2208,2145,0,0,182,0,4,162,6,6,28,3
train,2871,1,2,3,0,1,0,1,0,0,180,2,1,3577,3561,0,0,320,0,6,111,2,5,21,0
train,2872,3,1,3,0,0,1,0,18,0,0,0,0,4101,4088,1,0,389,0,7,128,6,5,23,2
train,2873,10,2,3,0,1,0,1,5,1,0,0,0,257,241,0,0,218,0,0,65,2,3,13,1
train,2874,2,1,1,0,1,0,1,13,1,285,8,3,4335,4290,1,0,149,0,8,95,5,4,18,1
train,2875,2,1,1,0,1,0,1,25,1,0,0,0,1767,1701,2,0,98,0,3,106,3,4,20,3
train,2876,1,2,3,0,0,0,1,12,0,0,0,0,2867,2817,1,0,51,0,5,25,5,1,5,1
train,2877,10,1,2,0,1,0,0,27,4,0,0,0,1931,1870,1,0,135,0,3,108,5,4,20,3
train,2878,8,0,2,0,1,0,0,29,1,0,0,0,3842,3795,0,0,71,0,7,110,0,4,21,4
train,2879,5,1,3,1,1,1,1,8,4,0,0,0,1040,1055,1,0,542,0,1,147,5,6,26,1
train,2880,3,2,3,0,0,0,1,28,1,0,0,0,931,939,0,0,438,0,1,12,4,0,3,3
train,2881,5,2,3,0,1,0,1,5,0,0,0,0,2799,2751,0,0,145,0,5,251,6,10,43,0
train,2882,2,1,1,0,0,0,1,17,0,0,0,0,3653,3693,0,0,651,1,7,262,4,10,45,2
train,2883,11,1,1,0,1,0,1,24,0,157,2,3,1683,1714,1,0,664,1,3,8,0,0,3,3
train,2884,2,0,2,0,0,0,1,28,3,0,0,0,2774,2814,1,0,695,1,5,167,4,6,29,4
train,2885,6,1,2,0,0,0,2,19,0,0,0,0,1170,1170,3,0,367,0,2,236,3,9,41,3
train,2886,10,2,3,0,0,0,1,17,1,0,0,0,4267,4201,0,0,84,0,8,29,3,1,6,2
train,2887,8,1,1,0,0,0,1,7,1,0,0,0,1178,1141,2,0,170,0,2,176,0,7,31,1
train,2888,2,2,2,0,1,1,1,11,0,0,0,0,2490,2568,2,0,869,1,4,93,3,4,18,1
train,2889,10,1,2,0,1,0,1,16,1,127,4,1,2028,2121,1,0,973,1,3,261,3,10,45,2
train,2890,10,1,2,0,0,0,1,3,1,0,0,0,2322,2306,1,0,410,0,4,172,3,7,30,0
train,2891,5,1,3,0,0,0,1,7,1,0,0,0,2719,2676,0,0,162,0,5,176,0,7,31,1
train,2892,11,1,1,0,0,0,0,11,1,0,0,0,461,467,1,0,334,0,0,121,6,5,22,1
train,2893,9,2,2,0,0,0,1,15,0,0,0,0,2853,2838,0,0,324,0,5,260,2,10,45,2
train,2894,1,2,2,0,0,1,0,23,2,0,0,0,3672,3633,2,0,141,0,7,132,4,5,24,3
train,2895,10,0,3,0,0,0,1,27,1,0,0,0,1815,1903,1,0,965,1,3,11,3,0,3,3
train,2896,8,1,2,0,1,0,2,30,6,0,0,0,3254,3229,2,0,296,0,6,169,6,6,29,4
train,2897,6,1,2,0,0,1,1,20,4,0,0,0,2390,2381,2,0,550,0,4,159,3,6,28,3
train,2898,3,1,3,0,0,1,1,15,0,0,0,0,2455,2399,2,0,173,0,4,154,5,6,27,2
train,2899,2,1,2,0,1,0,1,19,0,0,0,0,2801,2738,0,0,49,0,5,75,2,3,15,3
train,2900,10,0,2,0,1,0,1,19,0,0,0,0,2731,2684,2,0,119,0,5,264,6,10,45,2
train,2901,1,1,1,0,1,1,1,20,0,0,0,0,296,364,1,0,784,1,0,265,0,10,46,3
train,2902,2,1,2,0,1,0,0,13,1,0,0,0,1957,1904,1,0,149,0,3,95,5,4,18,1
train,2903,8,2,2,0,0,0,1,28,0,132,4,3,2757,2729,0,0,291,0,5,284,3,11,51,4
train,2904,1,0,2,0,1,1,1,15,2,0,0,0,2307,2266,0,0,296,0,4,73,5,3,14,2
train,2905,5,2,3,0,0,0,1,14,1,119,2,2,4023,4002,0,0,317,0,7,153,4,6,27,2
train,2906,6,0,2,0,0,0,1,11,0,0,0,0,3783,3738,3,0,129,0,7,256,5,10,44,1
train,2907,2,2,2,0,1,0,0,27,0,0,0,0,4326,4342,0,0,596,0,8,108,5,4,20,3
train,2908,11,1,2,0,0,0,1,9,0,59,13,3,3834,3799,2,0,148,0,7,22,2,1,5,1
train,2909,3,1,2,0,1,0,0,4,6,0,0,0,4576,4522,1,0,139,0,8,115,6,5,21,0
train,2910,2,1,2,0,0,0,1,28,5,0,0,0,966,944,1,0,210,0,1,167,4,6,29,4
train,2911,1,2,2,0,0,0,1,3,1,0,0,0,630,601,1,0,132,0,1,17,3,1,4,0
train,2912,2,1,1,0,0,0,1,4,0,0,0,0,601,569,2,0,99,0,1,173,4,7,30,0
train,2913,2,2,1,0,0,0,0,16,3,0,0,0,1630,1592,1,0,159,0,3,126,4,5,23,2
train,2914,7,1,3,0,0,0,1,0,1,37,1,3,3290,3256,3,0,255,0,6,139,4,6,25,0
train,2915,10,2,2,0,1,0,1,16,0,0,0,0,4493,4443,1,0,29,0,8,261,3,10,45,2
train,2916,11,1,2,0,0,0,1,27,0,0,0,0,588,585,2,0,295,0,1,11,3,0,3,3
train,2917,10,1,2,0,1,0,0,4,0,0,0,0,396,373,2,0,235,0,0,86,3,4,17,0
train,2918,2,1,2,0,0,1,0,0,2,0,0,0,2207,2162,0,0,276,0,4,139,4,6,25,0
train,2919,2,2,1,0,1,0,1,4,0,0,0,0,927,871,0,0,21,0,1,86,3,4,17,0
train,2920,9,2,2,0,0,0,1,13,0,0,0,0,2959,2949,0,0,334,0,5,208,2,8,36,2
train,2921,6,2,2,0,1,0,0,26,4,0,0,0,3015,3101,2,0,911,1,5,107,4,4,20,3
train,2922,1,0,2,0,0,0,1,12,0,0,0,0,3207,3152,1,0,116,0,6,25,5,1,5,1
train,2923,1,1,2,0,1,0,0,12,0,0,0,0,2552,2486,1,0,200,0,4,94,4,4,18,1
train,2924,5,1,3,0,0,0,1,9,1,0,0,0,2926,2890,1,0,188,0,5,254,3,10,44,1
train,2925,11,2,1,1,0,1,1,29,1,0,0,0,4001,4046,1,0,739,1,7,168,5,6,29,4
train,2926,2,2,2,0,1,0,0,19,0,0,0,0,2446,2626,0,0,1080,2,4,129,0,5,24,3
train,2927,7,1,3,0,0,0,1,13,4,0,0,0,1773,1721,0,0,164,0,3,182,6,7,31,1
train,2928,6,1,2,0,0,0,1,14,1,14,6,1,3237,3235,3,0,408,0,6,259,1,10,45,2
train,2929,10,1,2,0,0,0,1,2,0,0,0,0,465,500,1,0,489,0,0,38,3,2,8,0
train,2930,2,2,2,0,1,0,1,5,0,0,0,0,4080,4090,0,0,536,0,7,87,4,4,17,0
train,2931,10,1,3,0,1,0,1,7,1,131,2,3,3947,3917,1,0,229,0,7,225,5,9,39,1
train,2932,5,1,3,0,0,0,1,1,0,0,0,0,2523,2469,1,0,289,0,4,112,3,5,21,0
train,2933,8,2,3,0,1,1,1,29,4,188,1,1,3010,3019,0,0,489,0,5,13,5,0,3,3
train,2934,3,1,2,0,0,0,1,17,1,0,0,0,3116,3087,1,0,275,0,6,262,4,10,45,2
train,2935,4,1,1,0,1,1,1,24,4,0,0,0,497,536,1,0,571,0,0,163,0,6,29,4
train,2936,3,1,2,0,0,0,0,4,0,0,0,0,2728,2871,1,0,1040,2,5,115,6,5,21,0
train,2937,2,2,3,0,1,0,1,14,1,105,4,1,2780,2805,1,0,603,0,5,72,4,3,14,2
train,2938,5,1,3,0,0,0,1,27,1,152,2,3,4218,4167,1,0,201,0,8,283,2,11,51,4
train,2939,1,1,2,0,0,0,1,13,1,0,0,0,4266,4269,1,0,573,0,8,5,3,0,1,1
train,2940,5,2,3,0,1,1,1,27,0,0,0,0,4294,4301,0,0,556,0,8,11,3,0,3,3
train,2941,0,1,0,0,0,0,2,13,2,0,0,0,3889,3862,3,0,295,0,7,71,3,3,14,2
train,2942,10,1,3,0,0,0,1,15,0,0,0,0,1150,1115,1,0,168,0,2,210,4,8,36,2
train,2943,8,1,2,0,1,0,1,30,24,0,0,0,1292,1244,2,0,23,0,2,169,6,6,29,4
train,2944,5,1,3,0,1,0,1,16,5,0,0,0,4527,4493,1,0,215,0,8,74,6,3,14,2
train,2945,11,1,1,0,1,0,1,6,0,316,1,1,2268,2238,1,0,364,0,4,145,3,6,26,1
train,2946,2,1,2,0,1,0,0,18,4,0,0,0,3929,3883,2,0,168,0,7,99,3,4,19,2
train,2947,2,1,1,0,1,0,1,12,0,299,2,1,2199,2150,0,0,270,0,4,94,4,4,18,1
train,2948,10,1,2,0,0,0,1,11,3,321,3,1,1929,1902,2,0,392,0,3,180,4,7,31,1
train,2949,6,1,1,0,0,0,2,6,0,0,0,0,3663,3732,2,0,800,1,7,145,3,6,26,1
train,2950,9,2,2,0,0,0,1,6,2,0,0,0,657,638,0,0,234,0,1,88,5,4,17,0
train,2951,3,1,2,0,1,1,1,5,1,231,5,1,3225,3175,1,0,91,0,6,87,4,4,17,0
train,2952,3,2,2,0,1,0,1,3,2,0,0,0,2811,2764,1,0,174,0,5,17,3,1,4,0
train,2953,10,1,2,0,1,0,1,16,0,0,0,0,146,132,2,0,281,0,0,74,6,3,14,2
train,2954,4,1,1,0,1,0,2,23,0,0,0,0,4523,4487,1,0,188,0,8,162,6,6,28,3
train,2955,2,0,1,0,0,0,1,2,0,0,0,0,1045,1004,1,0,119,0,1,16,2,1,4,0
train,2956,2,1,1,0,0,0,1,17,2,0,0,0,2862,2809,2,0,44,0,5,262,4,10,45,2
train,2957,6,1,2,0,0,0,1,19,0,0,0,0,1447,1412,2,0,189,0,2,75,2,3,15,3
train,2958,10,1,2,0,0,0,2,28,1,0,0,0,1271,1231,1,0,76,0,2,195,0,7,34,4
train,2959,6,1,1,0,1,0,1,10,1,0,0,0,218,194,2,0,154,0,0,149,0,6,27,2
train,2960,1,1,2,0,1,0,2,28,10,0,0,0,3081,3174,1,0,938,1,5,167,4,6,29,4
train,2961,2,1,2,0,1,0,0,22,2,0,0,0,466,515,0,0,572,0,0,103,0,4,20,3
train,2962,1,2,2,0,1,0,0,26,0,0,0,0,1316,1309,0,0,364,0,2,81,2,3,16,4
train,2963,2,1,1,0,1,0,1,14,2,0,0,0,1531,1487,1,0,88,0,3,96,6,4,18,1
train,2964,1,1,2,0,0,0,1,8,0,0,0,0,1474,1440,2,0,173,0,2,253,2,10,44,1
train,2965,2,2,2,0,0,0,0,15,0,0,0,0,4128,4122,1,0,425,0,7,125,3,5,23,2
train,2966,2,2,2,0,1,0,1,0,0,59,14,3,1763,1718,0,0,194,0,3,197,3,8,34,0
train,2967,5,1,3,0,0,0,1,11,4,0,0,0,3253,3351,1,0,923,1,6,180,4,7,31,1
train,2968,7,1,3,0,0,0,1,5,0,0,0,0,4248,4260,0,0,626,0,8,223,3,9,39,1
train,2969,5,1,3,0,0,0,1,17,0,0,0,0,1312,1312,0,0,467,0,2,262,4,10,45,2
train,2970,8,1,2,0,1,0,0,6,0,0,0,0,983,1042,1,0,749,1,1,88,5,4,17,0
train,2971,10,1,2,0,0,0,1,9,2,0,0,0,3185,3135,1,0,154,0,6,44,3,2,9,1
train,2972,5,1,3,0,1,0,1,6,0,0,0,0,1143,1121,1,0,286,0,2,175,6,7,30,0
train,2973,5,2,3,0,1,0,1,5,1,144,1,3,4389,4444,1,0,778,1,8,87,4,4,17,0
train,2974,5,2,3,0,0,1,1,5,0,0,0,0,4543,4490,1,0,67,0,8,174,5,7,30,0
train,2975,1,1,2,0,1,0,1,17,0,0,0,0,2479,2537,0,0,817,1,4,262,4,10,45,2
train,2976,5,1,3,0,1,0,1,4,5,178,9,1,2747,2678,1,0,6,0,5,18,4,1,4,0
train,2977,5,1,3,0,0,0,1,0,0,139,3,3,3037,3086,2,0,779,1,5,197,3,8,34,0
train,2978,5,1,3,0,1,0,1,18,0,0,0,0,2727,2682,2,0,159,0,5,263,5,10,45,2
train,2979,10,2,2,0,1,0,1,20,0,89,4,1,3811,3761,0,0,53,0,7,265,0,10,46,3
train,2980,7,1,3,0,0,0,1,3,0,0,0,0,1280,1262,2,0,278,0,2,17,3,1,4,0
train,2981,1,1,2,0,1,0,2,5,1,99,2,3,3604,3727,1,0,1018,2,6,65,2,3,13,1
train,2982,10,1,2,0,0,0,1,13,0,0,0,0,1432,1439,1,0,454,0,2,71,3,3,14,2
train,2983,5,2,3,0,0,0,1,5,0,0,0,0,4383,4360,1,0,224,0,8,41,6,2,8,0
train,2984,8,2,2,0,1,0,0,19,0,0,0,0,733,758,0,0,497,0,1,100,4,4,19,2
train,2985,1,1,2,0,1,0,1,4,0,0,0,0,2832,2764,0,0,32,0,5,86,3,4,17,0
train,2986,7,1,3,0,0,0,0,5,0,0,0,0,3739,3751,1,0,540,0,7,116,0,5,22,1
train,2987,1,1,2,0,1,0,0,26,2,0,0,0,372,427,1,0,691,1,0,107,4,4,20,3
train,2988,3,1,3,0,1,0,1,19,0,0,0,0,4064,4017,2,0,136,0,7,264,6,10,45,2
train,2989,8,1,2,0,1,0,0,12,0,0,0,0,1772,1699,0,0,60,0,3,94,4,4,18,1
train,2990,5,1,3,0,1,0,1,27,0,0,0,0,2610,2555,2,0,141,0,5,11,3,0,3,3
train,2991,10,1,2,0,0,0,0,18,0,0,0,0,909,901,2,0,283,0,1,128,6,5,23,2
train,2992,10,1,2,0,0,0,0,19,2,0,0,0,4077,4029,1,0,155,0,7,129,0,5,24,3
train,2993,2,1,2,0,1,1,0,15,2,0,0,0,3197,3129,0,0,45,0,6,125,3,5,23,2
train,2994,2,1,2,0,0,1,1,20,1,0,0,0,2946,2899,2,0,73,0,5,159,3,6,28,3
train,2995,10,2,2,0,0,1,1,28,0,0,0,0,616,680,0,0,708,1,1,12,4,0,3,3
train,2996,10,1,2,0,0,0,1,15,1,0,0,0,1829,1772,1,0,157,0,3,125,3,5,23,2
train,2997,2,1,1,0,1,0,1,17,0,279,1,1,3427,3376,1,0,129,0,6,98,2,4,19,2
train,2998,2,0,2,0,0,1,1,14,4,0,0,0,502,482,1,0,189,0,0,153,4,6,27,2
train,2999,10,1,2,0,0,0,1,21,1,0,0,0,1996,1983,1,0,510,0,3,189,0,7,33,3
train,3000,3,1,1,0,1,0,2,7,8,0,0,0,4166,4095,1,0,12,0,8,89,6,4,17,0
train,3001,3,1,3,0,0,0,0,5,0,0,0,0,2210,2182,1,0,377,0,4,116,0,5,22,1
train,3002,1,2,2,0,0,1,1,29,4,0,0,0,772,741,0,0,110,0,1,168,5,6,29,4
train,3003,8,1,2,0,1,0,0,14,0,0,0,0,4235,4259,1,0,695,1,8,96,6,4,18,1
train,3004,5,1,3,0,0,0,1,6,2,0,0,0,3488,3447,1,0,224,0,6,175,6,7,30,0
train,3005,2,1,2,1,1,0,0,7,0,0,0,0,1579,1544,1,0,167,0,3,89,6,4,17,0
train,3006,10,2,3,0,0,0,1,16,2,0,0,0,2045,2061,0,0,633,0,4,155,6,6,27,2
train,3007,11,0,3,0,0,0,1,19,1,0,0,0,1660,1644,0,0,349,0,3,158,2,6,28,3
train,3008,2,1,2,0,0,0,0,16,1,0,0,0,1801,1737,1,0,105,0,3,126,4,5,23,2
train,3009,5,2,2,0,1,0,1,29,2,0,0,0,234,200,2,0,109,0,0,168,5,6,29,4
train,3010,2,1,2,0,0,0,1,10,0,222,2,1,929,892,2,0,141,0,1,179,3,7,31,1
train,3011,9,2,3,0,0,0,1,18,0,0,0,0,2064,2035,0,0,332,0,4,186,4,7,32,2
