,,Education,Default,HHInsurance,CarLoan,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,CallLength,CallStartHour,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed,Marital_divorced,Marital_married,Marital_single,Communication_None,Communication_cellular,Communication_telephone,Outcome_NoPrev,Outcome_failure,Outcome_other,Outcome_success
train,2235,2,0,1,0,21,2,-1,0,0.18333333333333332,17,0,11,47,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2236,1,0,1,1,29,3,-1,0,1.9666666666666666,10,6,5,21,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
train,2237,1,0,1,0,26,20,-1,0,0.4666666666666667,12,4,8,34,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2238,2,0,1,0,12,1,343,1,4.1,15,3,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
train,2239,2,0,1,0,8,2,-1,0,2.2666666666666666,14,6,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
train,2240,2,0,0,0,29,3,-1,0,3.15,9,5,10,43,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2241,2,0,0,0,30,3,-1,0,5.65,11,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
train,2242,3,0,1,0,16,1,-1,0,7.55,11,5,4,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2243,3,0,0,0,11,2,91,1,1.3,12,4,3,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
train,2244,2,0,0,0,18,1,-1,0,7.766666666666667,17,4,11,46,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2245,2,0,1,1,14,5,-1,0,3.466666666666667,13,5,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,2246,3,0,0,0,28,2,-1,0,1.7333333333333334,11,3,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,2247,2,0,0,0,11,9,-1,0,4.0,16,5,6,23,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
train,2248,2,0,1,0,11,2,183,5,12.75,15,3,8,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2249,3,0,0,0,2,1,182,1,3.816666666666667,15,2,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2250,2,0,0,0,16,2,-1,0,9.1,15,4,12,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2251,1,0,0,0,17,1,-1,0,2.15,17,4,6,24,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2252,1,0,0,0,16,6,-1,0,9.3,11,5,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,2253,3,0,0,0,11,3,-1,0,2.933333333333333,12,3,8,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2254,2,1,0,1,16,2,-1,0,2.566666666666667,11,5,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2255,2,0,0,0,19,1,111,2,3.0,9,5,11,46,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2256,3,0,0,0,31,5,186,3,6.916666666666667,16,2,8,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,2257,2,0,1,1,10,1,-1,0,7.133333333333334,13,6,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,2258,2,0,1,1,17,3,333,2,9.066666666666666,17,6,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2259,2,0,1,0,13,3,-1,0,4.116666666666666,13,4,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2260,2,0,0,0,29,1,-1,0,4.4,14,5,10,43,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2261,3,0,0,0,9,1,390,2,6.566666666666666,12,2,11,45,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
train,2262,2,0,1,0,8,1,366,2,1.4333333333333333,10,6,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2263,3,0,1,0,8,1,-1,0,6.333333333333333,16,2,6,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2264,3,0,0,0,28,1,83,3,3.3666666666666667,13,3,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
train,2265,3,0,0,0,10,3,98,2,4.9,10,2,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2266,2,0,0,0,30,2,-1,0,10.3,9,5,4,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2267,2,0,1,1,14,5,-1,0,2.7666666666666666,14,5,5,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2268,2,0,1,0,15,1,367,3,13.866666666666667,11,6,5,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2269,3,0,1,0,10,1,-1,0,1.4166666666666667,10,6,7,27,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
train,2270,2,0,1,1,19,3,117,2,4.783333333333333,16,5,11,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,2271,2,0,1,0,13,2,-1,0,21.816666666666666,17,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2272,2,0,1,0,15,5,-1,0,10.183333333333334,9,6,5,19,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2273,2,0,1,0,14,3,-1,0,12.766666666666667,14,3,7,28,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,2274,3,0,0,1,6,1,85,7,4.283333333333333,13,2,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
train,2275,2,0,0,0,6,4,-1,0,5.916666666666667,12,0,6,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2276,2,0,0,0,22,1,-1,0,5.333333333333333,17,6,5,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2277,3,0,0,1,6,3,-1,0,1.4166666666666667,11,0,6,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2278,2,0,1,0,19,1,174,1,8.7,10,5,11,46,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
train,2279,3,0,1,0,5,1,-1,0,4.55,14,3,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,2280,2,0,0,0,30,1,430,2,4.716666666666667,11,5,7,30,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train,2281,2,0,0,1,31,1,-1,0,6.516666666666667,15,6,7,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,2282,3,0,1,0,6,2,-1,0,1.4833333333333334,13,5,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2283,3,0,1,0,15,1,-1,0,1.1666666666666667,15,4,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2284,3,0,1,0,19,1,-1,0,1.25,16,6,6,24,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,2285,2,0,1,0,11,4,-1,0,6.116666666666666,13,3,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2286,2,0,1,0,9,2,-1,0,1.3,11,3,6,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2287,1,1,0,1,29,6,-1,0,1.8666666666666667,15,4,7,30,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2288,2,0,1,0,26,1,-1,0,2.5,10,3,5,21,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,2289,2,0,1,0,13,1,-1,0,4.816666666666666,16,4,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
train,2290,3,0,1,0,17,1,-1,0,2.2333333333333334,12,3,11,46,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2291,3,0,0,0,20,3,-1,0,2.7,17,5,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2292,3,0,0,0,17,1,-1,0,4.683333333333334,11,2,2,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2293,3,0,1,1,9,2,-1,0,1.65,9,5,7,27,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2294,3,0,1,0,10,1,-1,0,1.1166666666666667,14,6,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2295,2,0,1,1,10,1,-1,0,10.45,13,6,7,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2296,1,0,1,0,14,1,360,2,1.8166666666666667,13,5,5,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2297,2,0,0,0,2,3,342,4,14.466666666666667,16,1,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2298,1,0,0,0,28,1,94,3,5.75,12,1,6,26,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
train,2299,2,0,1,1,26,2,-1,0,3.0166666666666666,9,3,5,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,2300,1,0,1,0,15,2,-1,0,19.266666666666666,10,6,5,19,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,2301,1,0,0,0,13,2,101,2,5.333333333333333,11,5,8,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2302,3,0,0,0,18,2,110,3,11.933333333333334,17,4,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,2303,3,0,0,0,5,2,-1,0,4.983333333333333,14,4,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2304,3,0,0,0,4,1,97,2,19.35,10,5,6,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,2305,2,0,0,0,4,3,181,2,9.366666666666667,14,4,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2306,2,0,0,0,8,1,89,2,5.016666666666667,9,1,3,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
train,2307,3,0,0,0,16,2,-1,0,3.75,10,5,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2308,1,0,1,0,13,3,-1,0,14.383333333333333,11,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2309,3,0,1,1,15,3,-1,0,11.266666666666667,13,6,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2310,3,0,0,0,4,2,94,3,5.083333333333333,10,3,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train,2311,3,0,0,0,17,2,-1,0,1.4666666666666666,10,4,6,24,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
train,2312,3,0,0,0,20,1,-1,0,1.6166666666666667,17,2,4,16,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2313,2,0,1,1,27,1,-1,0,1.2833333333333334,9,4,5,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
train,2314,3,0,0,0,14,2,-1,0,1.2666666666666666,13,6,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2315,2,0,0,1,16,2,-1,0,6.983333333333333,12,5,7,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2316,2,0,0,0,2,2,-1,0,2.3333333333333335,10,4,9,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2317,3,0,1,0,9,1,-1,0,1.1666666666666667,11,0,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
train,2318,1,0,0,0,27,23,-1,0,1.4833333333333334,14,5,8,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2319,1,0,1,0,16,2,-1,0,1.15,12,5,7,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2320,2,0,1,1,5,1,-1,0,18.166666666666668,14,3,5,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2321,2,0,1,0,4,2,-1,0,1.6833333333333333,10,2,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2322,3,0,0,0,14,4,371,5,2.75,16,5,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2323,3,0,0,0,22,3,165,2,6.833333333333333,13,3,12,51,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,2324,2,0,1,0,21,3,-1,0,1.7,11,5,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,2325,2,1,1,0,15,2,-1,0,2.216666666666667,10,6,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
train,2326,2,0,1,0,21,9,-1,0,3.2,10,0,11,47,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,2327,3,0,1,0,5,1,-1,0,5.916666666666667,16,3,5,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2328,2,0,0,0,4,1,-1,0,4.283333333333333,16,0,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
train,2329,3,0,1,0,4,1,-1,0,2.1,15,3,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2330,3,0,0,1,5,1,-1,0,6.316666666666666,13,6,6,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2331,1,0,0,0,29,1,-1,0,11.316666666666666,15,4,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2332,2,0,0,0,8,2,-1,0,8.716666666666667,12,4,4,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,2333,3,0,0,0,16,1,104,2,2.55,14,4,9,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,2334,2,0,1,1,6,1,-1,0,3.4833333333333334,14,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2335,2,0,0,0,30,1,-1,0,15.516666666666667,9,5,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2336,3,0,0,0,2,1,-1,0,7.983333333333333,13,3,6,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2337,2,0,0,0,8,3,-1,0,7.4,9,4,7,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
train,2338,2,0,1,0,2,1,267,1,2.433333333333333,11,5,4,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2339,3,0,0,0,27,3,-1,0,7.416666666666667,12,5,8,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,2340,1,0,0,0,3,2,-1,0,3.65,11,2,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,2341,3,0,1,0,18,2,-1,0,2.4833333333333334,15,4,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2342,2,0,1,0,8,1,168,2,1.4166666666666667,12,6,5,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2343,2,0,0,1,19,1,167,1,2.2666666666666666,13,5,11,46,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2344,3,0,0,0,21,2,-1,0,3.533333333333333,12,4,10,42,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2345,3,0,1,0,14,1,-1,0,3.6666666666666665,9,5,5,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2346,3,0,1,0,5,2,-1,0,3.95,13,6,6,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
train,2347,2,0,1,0,18,1,178,1,1.6333333333333333,11,2,5,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2348,2,0,1,0,3,1,-1,0,2.3833333333333333,16,4,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2349,3,0,1,0,15,4,-1,0,13.583333333333334,16,4,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2350,2,0,0,0,18,1,-1,0,3.0833333333333335,10,3,2,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,2351,1,0,1,0,2,1,-1,0,2.6,14,3,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,2352,2,0,1,0,13,3,345,3,5.383333333333334,16,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2353,2,0,0,1,20,2,-1,0,4.8,17,0,6,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2354,1,0,1,1,15,2,353,58,8.716666666666667,15,6,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,2355,2,0,0,0,5,2,80,1,2.9,13,6,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2356,3,0,0,0,2,1,-1,0,5.766666666666667,10,4,12,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2357,2,0,0,1,1,1,119,1,1.4833333333333334,14,2,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
train,2358,1,0,1,0,14,2,-1,0,2.9,12,5,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2359,3,0,1,0,17,1,-1,0,9.9,17,6,4,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2360,2,0,1,0,29,1,195,3,0.9166666666666666,16,4,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2361,3,0,0,0,17,1,83,2,0.7166666666666667,13,2,8,33,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2362,2,0,1,0,14,1,-1,0,6.85,17,5,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
train,2363,2,0,1,0,2,12,-1,0,8.166666666666666,13,3,6,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2364,3,0,0,0,22,1,-1,0,1.6333333333333333,14,6,5,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2365,3,0,0,0,26,7,-1,0,3.4166666666666665,12,4,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2366,2,0,0,0,16,1,-1,0,3.4166666666666665,12,5,7,28,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,2367,2,0,1,0,14,4,-1,0,2.05,13,5,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2368,3,0,0,0,30,1,-1,0,4.05,9,5,4,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
train,2369,3,0,1,1,5,1,169,3,3.683333333333333,15,3,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2370,2,0,1,0,29,2,-1,0,10.033333333333333,9,4,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2371,2,0,0,0,15,1,95,2,5.616666666666666,11,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
train,2372,2,0,1,0,21,1,168,2,3.05,15,0,11,47,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2373,2,0,0,0,12,1,182,2,12.7,16,3,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
train,2374,2,0,0,0,30,1,-1,0,7.533333333333333,14,5,4,17,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,2375,2,0,0,0,17,1,-1,0,12.283333333333333,9,2,2,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2376,2,0,0,0,19,10,-1,0,2.4166666666666665,16,4,8,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2377,3,0,1,0,11,5,-1,0,3.566666666666667,13,3,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2378,1,0,0,0,9,3,191,2,2.25,17,4,12,49,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
train,2379,2,0,0,0,1,1,-1,0,4.216666666666667,16,2,6,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,2380,2,0,1,0,12,1,-1,0,21.2,16,3,5,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2381,3,0,0,0,28,1,-1,0,8.483333333333333,11,4,10,43,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,2382,3,0,0,0,18,1,379,1,2.45,12,3,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,2383,2,0,0,0,15,1,-1,0,6.2,17,2,6,24,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2384,2,0,0,0,2,1,-1,0,5.033333333333333,16,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2385,3,0,0,0,7,1,186,1,5.616666666666666,14,2,9,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,2386,2,0,1,0,4,3,223,1,3.433333333333333,11,3,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,2387,2,0,1,0,17,3,-1,0,4.1,16,6,4,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,2388,3,0,0,0,18,4,-1,0,2.933333333333333,16,3,2,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
train,2389,2,0,1,1,15,6,182,2,5.0,16,1,3,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
train,2390,3,0,1,0,17,5,-1,0,21.983333333333334,17,6,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2391,2,0,1,1,11,2,-1,0,2.4166666666666665,9,0,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2392,2,0,1,0,30,3,-1,0,4.466666666666667,13,5,4,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,2393,2,0,1,0,20,2,-1,0,1.4166666666666667,9,4,5,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2394,3,0,0,0,19,20,-1,0,0.3,16,4,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
train,2395,3,0,0,0,25,1,186,1,3.15,9,2,5,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2396,2,0,0,0,13,2,-1,0,1.0333333333333334,10,5,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,2397,2,0,1,0,28,5,-1,0,1.9833333333333334,9,5,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2398,2,1,0,1,1,4,-1,0,10.033333333333333,13,4,7,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,2399,3,0,0,0,26,1,334,1,3.2,12,1,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,2400,2,0,0,0,27,1,-1,0,2.283333333333333,10,3,10,43,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
